police_station,day_of_week,hour,total_pcu_impact,raw_violation_count,two_wheeler_count,three_wheeler_count,heavy_vehicle_count,validation_approved_count,junction_violation_count,avg_offence_count,avg_violation_count,is_weekend,month,is_festival,is_second_saturday,lat_mean,lon_mean,two_wheeler_ratio,three_wheeler_ratio,heavy_vehicle_ratio,validation_ratio,junction_ratio,distance_to_cbd,hour_sin,hour_cos,day_sin,day_cos,zone_archetype,zone_archetype_code,weekend_surge_ratio,persistence_score,historical_violations,spatial_lag_pcu,spatial_lag_delta
Adugodi,3,12,10.0,12,5,2,2,7.0,8,1.0,1.0,0.0,11.0,0.0,0.0,12.936383058333334,77.61562126666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.6666666666666666,4.5303176401367224,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,32.0,22.0
Adugodi,3,13,14.5,14,7,0,2,6.0,10,1.0,1.0,0.0,1.0,0.0,0.0,12.934544235714286,77.61924870714286,0.5,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,4.910438841864925,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,18.125,3.625
Adugodi,3,14,1.0,2,2,0,0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,12.9371958,77.62709695,1.0,0.0,0.0,0.0,0.0,5.199631234325845,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,4.125,3.125
Adugodi,3,15,0.75,1,0,1,0,0.0,1,3.0,3.0,0.0,4.0,0.0,0.0,12.9445046,77.6074385,0.0,1.0,0.0,0.0,1.0,3.3185675682953835,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,1.625,0.875
Adugodi,3,16,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,0.5,0.5
Adugodi,3,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,3,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,2.5,2.5
Adugodi,3,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,3,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,3,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,3,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,3,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,4,0,1.5,1,0,0,1,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,12.9393663,77.6094276,0.0,0.0,1.0,0.0,0.0,3.92790225819286,0.0,1.0,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,10.125,8.625
Adugodi,4,1,8.75,8,4,1,1,3.0,8,1.25,1.25,0.0,1.5,0.0,0.0,12.939322175,77.612179825,0.5,0.125,0.125,0.375,1.0,4.063371343784243,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,10.75,2.0
Adugodi,4,2,10.0,10,1,2,0,4.0,1,1.7,1.7,0.0,3.0,0.0,0.0,12.92746051,77.6306073,0.1,0.2,0.0,0.4,0.1,6.270163345537579,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,30.625,20.625
Adugodi,4,3,9.0,9,2,0,2,5.0,4,1.0,1.0,0.0,11.0,0.0,0.0,12.941266955555555,77.6161023111111,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,4.099460889791189,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,18.375,9.375
Adugodi,4,4,11.5,16,13,0,1,9.0,6,1.0,1.0,0.0,3.0,0.0,0.0,12.9417424375,77.61802650625,0.8125,0.0,0.0625,0.5625,0.375,4.179340709648623,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,16.375,4.875
Adugodi,4,5,22.25,30,14,3,0,4.0,25,1.0,1.0,0.0,3.0,0.0,0.0,12.935524560000001,77.61619336666666,0.4666666666666667,0.1,0.0,0.13333333333333333,0.8333333333333334,4.644011085147811,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,18.75,-3.5
Adugodi,4,6,15.5,18,8,2,0,7.0,10,1.1666666666666667,1.1666666666666667,0.0,3.0,0.0,0.0,12.93916976111111,77.61448686277778,0.4444444444444444,0.1111111111111111,0.0,0.3888888888888889,0.5555555555555556,4.200946157756371,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,7.25,-8.25
Adugodi,4,7,23.75,32,17,3,0,23.0,26,1.0,1.0,0.0,12.0,0.0,0.0,12.936158778125,77.615124021875,0.53125,0.09375,0.0,0.71875,0.8125,4.525166709143327,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,11.375,-12.375
Adugodi,4,8,18.0,24,12,4,1,9.0,16,1.0833333333333333,1.0833333333333333,0.0,3.0,0.0,0.0,12.936503358333333,77.61614775833333,0.5,0.16666666666666666,0.041666666666666664,0.375,0.6666666666666666,4.547787985467661,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,10.0,-8.0
Adugodi,4,9,11.25,14,5,1,0,13.0,14,1.0,1.0,0.0,12.0,0.0,0.0,12.936008585714287,77.61591000714286,0.35714285714285715,0.07142857142857142,0.0,0.9285714285714286,1.0,4.582048344773687,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,24.0,12.75
Adugodi,4,10,16.75,21,13,1,1,2.0,16,1.0,1.0,0.0,3.0,0.0,0.0,12.93674728095238,77.61746994761904,0.6190476190476191,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.7619047619047619,4.600114753341963,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,13.625,-3.125
Adugodi,4,11,19.5,26,14,0,0,10.0,17,1.2307692307692308,1.2307692307692308,0.0,2.0,0.0,0.0,12.93256786923077,77.61973704230769,0.5384615384615384,0.0,0.0,0.38461538461538464,0.6538461538461539,5.124186049702049,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,28.625,9.125
Adugodi,4,12,13.5,21,19,0,1,1.0,18,1.0,1.0,0.0,3.0,0.0,0.0,12.934042433333335,77.61546253333333,0.9047619047619048,0.0,0.047619047619047616,0.047619047619047616,0.8571428571428571,4.748880336727255,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,17.375,3.875
Adugodi,4,13,12.0,13,5,0,1,2.0,8,1.0,1.0,0.0,2.0,0.0,0.0,12.937602407692308,77.61642982307693,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.6153846153846154,4.459496476821877,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,13.75,1.75
Adugodi,4,14,6.75,10,6,1,0,3.0,3,1.0,1.0,0.0,2.0,0.0,0.0,12.935333019999998,77.62460094000001,0.6,0.1,0.0,0.3,0.3,5.179970734485598,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,3.0,-3.75
Adugodi,4,15,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,0.5,0.5
Adugodi,4,16,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,1.0,1.0
Adugodi,4,17,0.5,1,1,0,0,0.0,1,1.0,1.0,0.0,11.0,0.0,0.0,12.934318,77.6125954,1.0,0.0,0.0,0.0,1.0,4.581327195801309,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,0.5,0.0
Adugodi,4,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,4,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,4,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,1.5,1.5
Adugodi,4,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,4,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,4,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,5,0,2.5,2,0,0,0,1.0,1,1.0,1.0,1.0,2.0,0.0,0.0,12.93783475,77.62075895,0.0,0.0,0.0,0.5,0.5,4.704468381473839,0.0,1.0,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.75,-1.75
Adugodi,5,1,3.5,5,3,0,0,2.0,1,1.0,1.0,1.0,11.0,0.0,0.0,12.9327676,77.62323914,0.6,0.0,0.0,0.4,0.2,5.31757178323552,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,14.0,10.5
Adugodi,5,2,79.0,91,32,0,3,27.0,8,1.065934065934066,1.065934065934066,1.0,11.0,0.0,0.0,12.932732337142857,77.62930658197801,0.3516483516483517,0.0,0.03296703296703297,0.2967032967032967,0.08791208791208792,5.7292137095379925,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,27.875,-51.125
Adugodi,5,3,65.5,93,55,4,1,20.0,9,1.032258064516129,1.032258064516129,1.0,3.0,0.0,0.0,12.932657293548386,77.62902525913978,0.5913978494623656,0.043010752688172046,0.010752688172043012,0.21505376344086022,0.0967741935483871,5.715566989626796,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,17.0,-48.5
Adugodi,5,4,20.25,27,14,5,0,8.0,2,1.0740740740740742,1.0740740740740742,1.0,2.0,0.0,1.0,12.933741040740742,77.62522211851852,0.5185185185185185,0.18518518518518517,0.0,0.2962962962962963,0.07407407407407407,5.3603598884217805,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,16.375,-3.875
Adugodi,5,5,36.5,45,21,6,3,16.0,25,1.0222222222222221,1.0222222222222221,1.0,3.0,0.0,0.0,12.934669615555556,77.61923836222222,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.35555555555555557,0.5555555555555556,4.898134607583748,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,23.75,-12.75
Adugodi,5,6,17.75,25,11,7,0,22.0,13,1.0,1.0,1.0,11.0,0.0,0.0,12.9346564,77.618869316,0.44,0.28,0.0,0.88,0.52,4.877688102242871,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,18.625,0.875
Adugodi,5,7,36.5,38,9,6,1,10.0,11,1.5789473684210527,1.5789473684210527,1.0,3.0,0.0,0.0,12.9350205,77.62188560789474,0.23684210526315788,0.15789473684210525,0.02631578947368421,0.2631578947368421,0.2894736842105263,5.028612220334811,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,6.125,-30.375
Adugodi,5,8,48.5,59,20,2,0,16.0,22,2.1016949152542375,2.1016949152542375,1.0,3.0,0.0,0.0,12.933118276271188,77.62539261525423,0.3389830508474576,0.03389830508474576,0.0,0.2711864406779661,0.3728813559322034,5.426257971900812,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,18.25,-30.25
Adugodi,5,9,12.25,20,16,1,0,6.0,17,1.15,1.15,1.0,3.0,0.0,0.0,12.935963735000001,77.615147965,0.8,0.05,0.0,0.3,0.85,4.5453376343054535,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,18.875,6.625
Adugodi,5,10,31.25,37,12,5,0,2.0,10,1.054054054054054,1.054054054054054,1.0,2.0,0.0,0.0,12.933117018918919,77.6252577054054,0.32432432432432434,0.13513513513513514,0.0,0.05405405405405406,0.2702702702702703,5.417390381713481,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,26.625,-4.625
Adugodi,5,11,51.75,57,18,7,4,29.0,19,1.2280701754385965,1.2280701754385965,1.0,4.0,0.0,0.0,12.929890971929824,77.62639161578949,0.3157894736842105,0.12280701754385964,0.07017543859649122,0.5087719298245614,0.3333333333333333,5.777414078390186,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,50.25,-1.5
Adugodi,5,12,52.0,75,49,0,1,39.0,44,1.08,1.08,1.0,1.0,0.0,0.0,12.935052598666665,77.61922573333334,0.6533333333333333,0.0,0.013333333333333334,0.52,0.5866666666666667,4.861734743509047,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,45.25,-6.75
Adugodi,5,13,12.5,18,10,2,0,9.0,12,1.0555555555555556,1.0555555555555556,1.0,2.0,0.0,0.0,12.934924966666665,77.61600057222222,0.5555555555555556,0.1111111111111111,0.0,0.5,0.6666666666666666,4.691359500166625,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,17.625,5.125
Adugodi,5,14,22.75,28,12,1,1,10.0,26,1.0357142857142858,1.0357142857142858,1.0,3.0,0.0,1.0,12.934873157142858,77.6151190392857,0.42857142857142855,0.03571428571428571,0.03571428571428571,0.35714285714285715,0.9285714285714286,4.649938522364197,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,5.25,-17.5
Adugodi,5,15,18.25,23,9,1,0,9.0,20,1.0,1.0,1.0,1.0,0.0,1.0,12.934240595652172,77.61496201304348,0.391304347826087,0.043478260869565216,0.0,0.391304347826087,0.8695652173913043,4.703828195265918,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.875,-17.375
Adugodi,5,16,12.25,15,6,1,1,6.0,13,1.0,1.0,1.0,2.0,0.0,1.0,12.935294786666667,77.61535751333332,0.4,0.06666666666666667,0.06666666666666667,0.4,0.8666666666666667,4.621340004541044,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.0,-12.25
Adugodi,5,17,7.0,8,2,0,0,3.0,5,1.0,1.0,1.0,2.0,0.0,1.0,12.9355298875,77.6164336375,0.25,0.0,0.0,0.375,0.625,4.656674363667091,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,1.5,-5.5
Adugodi,5,18,5.5,5,0,0,0,4.0,5,1.2,1.2,1.0,11.0,0.0,0.0,12.93587378,77.61512106,0.0,0.0,0.0,0.8,1.0,4.552635723834872,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.0,-5.5
Adugodi,5,19,5.75,7,0,5,0,0.0,7,1.0,1.0,1.0,2.0,0.0,0.0,12.9358339,77.6152627,0.0,0.7142857142857143,0.0,0.0,1.0,4.56401632488269,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.0,-5.75
Adugodi,5,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,5,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,5,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,5,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,6,0,4.25,3,1,1,1,1.0,2,1.0,1.0,1.0,4.0,0.0,0.0,12.930801766666667,77.61960570000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,5.284242892059094,0.0,1.0,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,7.375,3.125
Adugodi,6,1,6.75,9,4,1,0,4.0,5,1.0,1.0,1.0,3.0,0.0,0.0,12.933974715319824,77.61968958467882,0.4444444444444444,0.1111111111111111,0.0,0.4444444444444444,0.5555555555555556,4.989570925996932,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,6.125,-0.625
Adugodi,6,2,34.0,35,10,0,1,7.0,15,1.0285714285714285,1.0285714285714285,1.0,3.0,0.0,0.0,12.934023757142857,77.62106165142858,0.2857142857142857,0.0,0.02857142857142857,0.2,0.42857142857142855,5.067625318278721,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,23.125,-10.875
Adugodi,6,3,44.25,52,18,3,0,11.0,8,1.0,1.0,1.0,2.0,0.0,0.0,12.9365264,77.62441722884616,0.34615384615384615,0.057692307692307696,0.0,0.21153846153846154,0.15384615384615385,5.0646170876770595,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,14.0,-30.25
Adugodi,6,4,28.0,31,11,2,2,8.0,5,1.064516129032258,1.064516129032258,1.0,2.0,0.0,0.0,12.935308374193548,77.62382600322582,0.3548387096774194,0.06451612903225806,0.06451612903225806,0.25806451612903225,0.16129032258064516,5.129837891728171,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,9.5,-18.5
Adugodi,6,5,13.25,18,9,1,0,6.0,6,1.2222222222222223,1.2222222222222223,1.0,3.0,0.0,0.0,12.936475544444445,77.62130667777778,0.5,0.05555555555555555,0.0,0.3333333333333333,0.3333333333333333,4.861052529459512,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,18.625,5.375
Adugodi,6,6,20.25,31,21,1,0,15.0,24,1.096774193548387,1.096774193548387,1.0,11.0,0.0,0.0,12.935826903225806,77.6176071,0.6774193548387096,0.03225806451612903,0.0,0.4838709677419355,0.7741935483870968,4.694536979712693,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,22.125,1.875
Adugodi,6,7,30.5,33,13,0,2,18.0,16,1.6363636363636365,1.6363636363636365,1.0,3.0,0.0,0.0,12.937075818181818,77.61993866969696,0.3939393939393939,0.0,0.06060606060606061,0.5454545454545454,0.48484848484848486,4.719830632552105,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,9.25,-21.25
Adugodi,6,8,17.0,19,5,2,1,10.0,14,1.368421052631579,1.368421052631579,1.0,1.0,0.0,0.0,12.93691757368421,77.61673225789474,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.5263157894736842,0.7368421052631579,4.5414538196106395,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,13.875,-3.125
Adugodi,6,9,36.5,50,25,6,1,20.0,38,1.24,1.24,1.0,3.0,0.0,0.0,12.935590721999999,77.617762656,0.5,0.12,0.02,0.4,0.76,4.725742453189624,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,14.75,-21.75
Adugodi,6,10,21.5,24,5,6,0,6.0,16,1.625,1.625,1.0,3.0,0.0,0.0,12.933476479166666,77.61854074583333,0.20833333333333334,0.25,0.0,0.25,0.6666666666666666,4.9700106380558,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,29.75,8.25
Adugodi,6,11,72.0,90,40,4,0,11.0,31,1.2,1.2,1.0,4.0,0.0,0.0,12.934935723333334,77.62333598,0.4444444444444444,0.044444444444444446,0.0,0.12222222222222222,0.34444444444444444,5.130094217439275,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,28.375,-43.625
Adugodi,6,12,45.25,53,23,9,1,8.0,24,1.528301886792453,1.528301886792453,1.0,3.0,0.0,0.0,12.93336815471698,77.62242409433962,0.4339622641509434,0.16981132075471697,0.018867924528301886,0.1509433962264151,0.4528301886792453,5.21189888847429,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,26.125,-19.125
Adugodi,6,13,37.0,50,28,8,2,17.0,31,1.22,1.22,1.0,2.0,0.0,0.0,12.93661042,77.616454278,0.56,0.16,0.04,0.34,0.62,4.554758016998518,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,21.75,-15.25
Adugodi,6,14,22.0,40,36,2,0,9.0,33,1.1,1.1,1.0,3.0,0.0,0.0,12.935989312499999,77.6156341975,0.9,0.05,0.0,0.225,0.825,4.568915524479123,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,1.625,-20.375
Adugodi,6,15,21.25,26,8,3,0,9.0,18,1.1153846153846154,1.1153846153846154,1.0,3.0,0.0,0.0,12.935628126923076,77.61572706923077,0.3076923076923077,0.11538461538461539,0.0,0.34615384615384615,0.6923076923076923,4.608758145505699,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,1.5,-19.75
Adugodi,6,16,19.25,31,23,3,0,18.0,27,1.032258064516129,1.032258064516129,1.0,12.0,0.0,0.0,12.935731503225805,77.61579216451614,0.7419354838709677,0.0967741935483871,0.0,0.5806451612903226,0.8709677419354839,4.602300971261496,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,1.0,-18.25
Adugodi,6,17,27.75,45,34,1,0,14.0,43,1.0,1.0,1.0,11.0,0.0,0.0,12.935466468888889,77.61591764444444,0.7555555555555555,0.022222222222222223,0.0,0.3111111111111111,0.9555555555555556,4.634626946645947,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,0.0,-27.75
Adugodi,6,18,25.0,30,8,6,0,11.0,30,1.0,1.0,1.0,7.0,0.0,0.0,12.934395916666666,77.61426059,0.26666666666666666,0.2,0.0,0.36666666666666664,1.0,4.653293598373529,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,0.0,-25.0
Adugodi,6,19,4.5,6,2,2,0,1.0,6,1.1666666666666667,1.1666666666666667,1.0,3.5,0.0,0.0,12.935945599999998,77.6153089,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,1.0,4.555661266505643,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,0.0,-4.5
Adugodi,6,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,6,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,6,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,0.0,0.0
Adugodi,6,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.7113245702730029,1.0,3332,0.75,0.75
